item_key,item_name,item_description,category_raw,category_code,uom,matched_item_id,created_at
solenoid (staler motor),Solenoid (Staler motor),,Electrical,electrical,EA,,2026-07-12 10:48:41
bracket,Bracket,,General Items,general_items,EA,,2026-07-12 10:48:41
starter motor clutch,Starter Motor Clutch,,Electrical,electrical,EA,,2026-07-12 10:48:41
fuel cut off switch 12v,Fuel Cut Off Switch 12V,,Electrical,electrical,EA,,2026-07-12 10:48:41
starta (12v),Starta (12V),,General Items,general_items,EA,,2026-07-12 10:48:41
inector repair,Inector repair,,General Items,general_items,EA,,2026-07-12 10:48:41
iddle wheed with bearing,Iddle wheed with Bearing,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
ac compressor roaring,AC Compressor Roaring,,General Items,general_items,EA,,2026-07-12 10:48:41
wheel idder (30606220buk),wheel Idder (30606220buk),,Tyre,tyre,EA,,2026-07-12 10:48:41
hy hose repair,Hy Hose Repair,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
jack seal kit (boom),Jack Seal Kit (Boom),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
jack seal kit (arm),Jack seal Kit (Arm),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
light set (rear/r),Light Set (Rear/R),,General Items,general_items,EA,,2026-07-12 10:48:41
door lock in side handle,Door Lock in side Handle,,General Items,general_items,EA,,2026-07-12 10:48:41
out door handle (l),Out Door Handle (L),,General Items,general_items,EA,,2026-07-12 10:48:41
out door handle (r),Out Door Handle (R),,General Items,general_items,EA,,2026-07-12 10:48:41
"3, 2 reducer socket","3, 2 Reducer Socket",,General Items,general_items,EA,,2026-07-12 10:48:41
2 green hose,2 Green Hose,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
3 foot valve,3 Foot Valve,,General Items,general_items,EA,,2026-07-12 10:48:41
3 valve socket,3 valve Socket,,General Items,general_items,EA,,2026-07-12 10:48:41
radiator fan cover repair,Radiator fan cover repair,,General Items,general_items,EA,,2026-07-12 10:48:41
alternator drive belt,Alternator Drive Belt,,Belts,belts,EA,,2026-07-12 10:48:41
hy/hose repair,Hy/Hose Repair,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:41
mack foil,Mack Foil,,General Items,general_items,EA,,2026-07-12 10:48:41
sealastic,Sealastic,,General Items,general_items,EA,,2026-07-12 10:48:41
ac belt (a36),AC Belt (A36),,Belts,belts,EA,,2026-07-12 10:48:41
accelyator cable,Accelyator Cable,,Electrical,electrical,EA,,2026-07-12 10:48:41
fuel filter (cf-193),Fuel Filter (CF-193),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (c-111),Oil Filter (C-111),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (279709119901),Fuel Filter (279709119901),,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (253409110117),Fuel Filter (253409110117),,Filters,filters,EA,,2026-07-12 10:48:41
oil filter (278916130104),Oil Filter (278916130104),,Filters,filters,EA,,2026-07-12 10:48:41
dash board repar (meter external repair),Dash board repar (meter External Repair),,General Items,general_items,EA,,2026-07-12 10:48:41
injector pump & injector,Injector Pump & Injector,,General Items,general_items,EA,,2026-07-12 10:48:41
electr fuel feed pump,Electr fuel feed pump,,General Items,general_items,EA,,2026-07-12 10:48:41
brake light switch,Brake light switch,,Electrical,electrical,EA,,2026-07-12 10:48:41
starter motor cluth brush,Starter Motor cluth brush,,Electrical,electrical,EA,,2026-07-12 10:48:41
brush hoceder with brush,Brush Hoceder with Brush,,General Items,general_items,EA,,2026-07-12 10:48:41
ball joint (up & down),Ball Joint (Up & Down),,General Items,general_items,EA,,2026-07-12 10:48:41
suspensor arm (for fixing bush & repair),Suspensor Arm (For Fixing Bush & Repair),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
radiator socket,Radiator Socket,,General Items,general_items,EA,,2026-07-12 10:48:41
reducer socket (90 x 75?),Reducer socket (90 x 75?),,General Items,general_items,EA,,2026-07-12 10:48:41
foot valve 3,Foot valve 3,,General Items,general_items,EA,,2026-07-12 10:48:41
bend 3,Bend 3,,General Items,general_items,EA,,2026-07-12 10:48:41
socket,Socket,,General Items,general_items,EA,,2026-07-12 10:48:41
socket 3,Socket 3,,General Items,general_items,EA,,2026-07-12 10:48:41
silicon gum,Silicon Gum,,General Items,general_items,EA,,2026-07-12 10:48:41
life buoy soap,Life Buoy Soap,,General Items,general_items,EA,,2026-07-12 10:48:41
"bearing (677b0806, 677b0805)","Bearing (677B0806, 677B0805)",,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
cam oil seal,cam oil seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
timing adjuster wheel,timing adjuster wheel,,Tyre,tyre,EA,,2026-07-12 10:48:41
timining ideal wheel,timining ideal wheel,,Tyre,tyre,EA,,2026-07-12 10:48:41
injector pump service,injector pump service,,General Items,general_items,EA,,2026-07-12 10:48:41
fab belt,Fab belt,,Belts,belts,EA,,2026-07-12 10:48:41
pls pump stator,Pls pump stator,,General Items,general_items,EA,,2026-07-12 10:48:41
pls pump vanes (assy),Pls pump Vanes (Assy),,General Items,general_items,EA,,2026-07-12 10:48:41
pls pump o-ring,Pls Pump O-ring,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
power steering pump gasket,Power steering Pump gasket,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
speedometa coble,Speedometa coble,,General Items,general_items,EA,,2026-07-12 10:48:41
brake chamber (repair kit),Brake Chamber (repair kit),,General Items,general_items,EA,,2026-07-12 10:48:41
mull jark seal t,Mull jark seal t,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
jack seal rit (bucket),Jack Seal rit (bucket),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
jack sed (6000),Jack Sed (6000),,General Items,general_items,EA,,2026-07-12 10:48:41
fuel tank cup,Fuel Tank cup,,General Items,general_items,EA,,2026-07-12 10:48:41
hydratic level indicator,Hydratic Level Indicator,,General Items,general_items,EA,,2026-07-12 10:48:41
<120\cdot15$ hub seal,<120\cdot15$ Hub Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
125-150-12 hub seal,125-150-12 Hub Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
cup bearing 47115,Cup Bearing 47115,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
cup bearing 138181,Cup Bearing 138181,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
voltage indicator,Voltage Indicator,,General Items,general_items,EA,,2026-07-12 10:48:41
1/2 gi valve,1/2 GI Valve,,General Items,general_items,EA,,2026-07-12 10:48:41
fuel filter (1001caa1486nv ��� genuine),Fuel Filter (1001CAA1486NV ��� Genuine),,Filters,filters,EA,,2026-07-12 10:48:41
pilot bearing 6204,Pilot Bearing 6204,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing (clutch release),Bearing (Clutch Release),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bush 65*70*85,Bush 65*70*85,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
coller bush 65*70*80,Coller Bush 65*70*80,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bucket bush 65*65*80,Bucket bush 65*65*80,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
lower arm / upper arm / tie rod end repair,Lower arm / Upper arm / Tie rod end repair,,General Items,general_items,EA,,2026-07-12 10:48:41
upper arm ball joint repair,Upper Arm Ball Joint Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
lower arm ball joint (r),Lower Arm Ball Joint (R),,General Items,general_items,EA,,2026-07-12 10:48:41
shock absorber repair (f),Shock absorber repair (F),,General Items,general_items,EA,,2026-07-12 10:48:41
upper arm ball joint,Upper Arm Ball Joint,,General Items,general_items,EA,,2026-07-12 10:48:41
lower arm ball joint,Lower Arm Ball Joint,,General Items,general_items,EA,,2026-07-12 10:48:41
shock absorber repair,Shock Absorber Repair,,General Items,general_items,EA,,2026-07-12 10:48:41
adternator pully,Adternator Pully,,General Items,general_items,EA,,2026-07-12 10:48:41
bearing 6210,Bearing 6210,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing 6208,Bearing 6208,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing 6203,Bearing 6203,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing 6201,Bearing 6201,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
bearing 6302,Bearing 6302,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
2 shatting,2 Shatting,,General Items,general_items,EA,,2026-07-12 10:48:41
door cover,Door cover,,General Items,general_items,EA,,2026-07-12 10:48:41
coner pannel,Coner pannel,,General Items,general_items,EA,,2026-07-12 10:48:41
buffer edge,Buffer edge,,General Items,general_items,EA,,2026-07-12 10:48:41
mudguard light,Mudguard light,,General Items,general_items,EA,,2026-07-12 10:48:41
signal light l,Signal light L,,General Items,general_items,EA,,2026-07-12 10:48:41
signal light r,Signal light R,,General Items,general_items,EA,,2026-07-12 10:48:41
bearing 6202,Bearing 6202,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:41
4wd solenoid (12v),4WD Solenoid (12V),,Electrical,electrical,EA,,2026-07-12 10:48:41
fuel tank pump assy,Fuel Tank Pump Assy,,General Items,general_items,EA,,2026-07-12 10:48:41
hydraulic filter,Hydraulic Filter,,Filters,filters,EA,,2026-07-12 10:48:41
fuel filter (f-193),Fuel Filter (F-193),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (f-1303),Fuel Filter (F-1303),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (o-1301),Oil Filter (O-1301),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (c-1525),Oil Filter (C-1525),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (c-1533),Oil Filter (C-1533),,Filters,filters,EA,,2026-07-12 10:48:42
scan,Scan,,General Items,general_items,EA,,2026-07-12 10:48:42
battery terminal (butterfly),Battery Terminal (Butterfly),,Battery,battery,EA,,2026-07-12 10:48:42
battery terminal (normal),Battery Terminal (Normal),,Battery,battery,EA,,2026-07-12 10:48:42
brake oil (250ml),Brake Oil (250ml),,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:42
sealastic tube,Sealastic Tube,,Tyre,tyre,EA,,2026-07-12 10:48:42
primer paint,Primer Paint,,General Items,general_items,EA,,2026-07-12 10:48:42
10kg table balance,10kg table balance,,General Items,general_items,EA,,2026-07-12 10:48:42
track link,Track Link,,General Items,general_items,EA,,2026-07-12 10:48:42
sprockel,Sprockel,,General Items,general_items,EA,,2026-07-12 10:48:42
top roller,Top Roller,,General Items,general_items,EA,,2026-07-12 10:48:42
track repair,Track Repair,,General Items,general_items,EA,,2026-07-12 10:48:42
washer,Washer,,General Items,general_items,EA,,2026-07-12 10:48:42
hond primer pump,Hond primer pump,,General Items,general_items,EA,,2026-07-12 10:48:42
clutch bearing,Clutch Bearing,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
fan cover,fan cover,,General Items,general_items,EA,,2026-07-12 10:48:42
cylinder head bolt,cylinder head bolt,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
servo bearing,Servo bearing,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
temparature sensor,Temparature sensor,,Electrical,electrical,EA,,2026-07-12 10:48:42
compressor air gun,Compressor air gun,,General Items,general_items,EA,,2026-07-12 10:48:42
bronze part,Bronze part,,General Items,general_items,EA,,2026-07-12 10:48:42
gudgen pin bush,gudgen pin bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
valve seal,Valve Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
valve guide set,Valve Guide Set,,General Items,general_items,EA,,2026-07-12 10:48:42
valve,valve,,General Items,general_items,EA,,2026-07-12 10:48:42
com bush set,com bush set,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
cylinder sleeve,Cylinder sleeve,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
trust bearing set 0.25,Trust Bearing Set 0.25,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
bigend bearing set 0.75,Bigend bearing set 0.75,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
main bearing set 0.75,Main Bearing set 0.75,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
copper washer,Copper washer,,General Items,general_items,EA,,2026-07-12 10:48:42
key and key way cutting,Key and Key way cutting,,General Items,general_items,EA,,2026-07-12 10:48:42
gtand packing,Gtand Packing,,General Items,general_items,EA,,2026-07-12 10:48:42
beaing,Beaing,,General Items,general_items,EA,,2026-07-12 10:48:42
fuel feed pump assy,Fuel Feed pump assy,,General Items,general_items,EA,,2026-07-12 10:48:42
fuel filter f193,Fuel filter F193,,Filters,filters,EA,,2026-07-12 10:48:42
hub grease (18kg bucket),Hub Grease (18kg Bucket),,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:42
air filter (f002h60005),Air Filter (F002H60005),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (9-51037-407-0),Fuel Filter (9-51037-407-0),,Filters,filters,EA,,2026-07-12 10:48:42
oil filter (253-110-020c),Oil Filter (253-110-020C),,Filters,filters,EA,,2026-07-12 10:48:42
fuel filter (1035193),Fuel Filter (1035193),,Filters,filters,EA,,2026-07-12 10:48:42
spring leaf repair charges,Spring Leaf Repair Charges,,General Items,general_items,EA,,2026-07-12 10:48:42
bronze rods,Bronze Rods,,General Items,general_items,EA,,2026-07-12 10:48:42
axel shaft,Axel shaft,,General Items,general_items,EA,,2026-07-12 10:48:42
axel tube,Axel tube,,Tyre,tyre,EA,,2026-07-12 10:48:42
stockshober repair,Stockshober Repair,,General Items,general_items,EA,,2026-07-12 10:48:42
shockabsober bush,Shockabsober bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
front shock absorber,Front Shock absorber,,General Items,general_items,EA,,2026-07-12 10:48:42
power steering pump,Power steering pump,,General Items,general_items,EA,,2026-07-12 10:48:42
cylinur,Cylinur,,General Items,general_items,EA,,2026-07-12 10:48:42
power steering jack seal,Power Steering jack seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
new water pump engine,New water pump Engine,,General Items,general_items,EA,,2026-07-12 10:48:42
re place armature,Re place Armature,,General Items,general_items,EA,,2026-07-12 10:48:42
ac adjuster bearing,ac adjuster bearing,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
slip ring and bearing replace,slip ring and bearing replace,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
hone,hone,,General Items,general_items,EA,,2026-07-12 10:48:42
gear leaver ball joint,Gear leaver ball joint,,General Items,general_items,EA,,2026-07-12 10:48:42
tata gear leaver cross set,Tata gear leaver cross set,,General Items,general_items,EA,,2026-07-12 10:48:42
6mm air hose,6mm air hose,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
fog light 12v,Fog light 12v,,General Items,general_items,EA,,2026-07-12 10:48:42
air hose union,Air hose union,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
air cleaner hose,Air cleaner hose,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
6m air hose (1���),6m Air Hose (1���),,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
wire roll (9/0.30),Wire Roll (9/0.30),,Electrical,electrical,EA,,2026-07-12 10:48:42
wire roll (1.0/1.5),Wire Roll (1.0/1.5),,Electrical,electrical,EA,,2026-07-12 10:48:42
battery terminal (+/-),Battery Terminal (+/-),,Battery,battery,EA,,2026-07-12 10:48:42
10mm air sockets set,10mm Air Sockets Set,,General Items,general_items,EA,,2026-07-12 10:48:42
starter motor solenoid,Starter motor solenoid,,Electrical,electrical,EA,,2026-07-12 10:48:42
feed pump,Feed Pump,,General Items,general_items,EA,,2026-07-12 10:48:42
injector pump with nozzel cleaning,injector pump with nozzel cleaning,,General Items,general_items,EA,,2026-07-12 10:48:42
(felt seal & rubber seal),(Felt seal & Rubber seal),,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
oil pump,Oil pump,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:42
e/oil pump,E/oil pump,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:42
diesel flexible kit,diesel flexible kit,,General Items,general_items,EA,,2026-07-12 10:48:42
gasket overhall kit,Gasket overhall kit,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
pressure plate,Pressure plate,,General Items,general_items,EA,,2026-07-12 10:48:42
vaccume compressor piston ring,Vaccume compressor piston ring,,General Items,general_items,EA,,2026-07-12 10:48:42
gear leaver bracket set,gear leaver bracket set,,General Items,general_items,EA,,2026-07-12 10:48:42
bronze hollow shaft,Bronze hollow shaft,,General Items,general_items,EA,,2026-07-12 10:48:42
injector overflow hose,Injector overflow Hose,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:42
radiator cup,Radiator Cup,,General Items,general_items,EA,,2026-07-12 10:48:42
valve oil seal set,Valve Oil Seal Set,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
gasket,Gasket,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
engine head repair gasket,Engine Head Repair Gasket,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
engine head repair,Engine Head repair,,General Items,general_items,EA,,2026-07-12 10:48:42
rammer shoe,Rammer shoe,,General Items,general_items,EA,,2026-07-12 10:48:42
plug,plug,,Electrical,electrical,EA,,2026-07-12 10:48:42
boot,Boot,,General Items,general_items,EA,,2026-07-12 10:48:42
shoe,shoe,,General Items,general_items,EA,,2026-07-12 10:48:42
air cleaner,Air cleaner,,General Items,general_items,EA,,2026-07-12 10:48:42
carbulator,Carbulator,,General Items,general_items,EA,,2026-07-12 10:48:42
jack shaft,Jack Shaft,,General Items,general_items,EA,,2026-07-12 10:48:42
stop switch,stop switch,,Electrical,electrical,EA,,2026-07-12 10:48:42
rewind stater kit,Rewind stater kit,,General Items,general_items,EA,,2026-07-12 10:48:42
carbalator,carbalator,,General Items,general_items,EA,,2026-07-12 10:48:42
rewind starter kit,Rewind starter kit,,Electrical,electrical,EA,,2026-07-12 10:48:42
the rod and,The Rod and,,General Items,general_items,EA,,2026-07-12 10:48:42
lower ball joint,Lower Ball joint,,General Items,general_items,EA,,2026-07-12 10:48:42
lower arm bash,Lower Arm Bash,,General Items,general_items,EA,,2026-07-12 10:48:42
upper arm bash,Upper Arm Bash,,General Items,general_items,EA,,2026-07-12 10:48:42
oil filter (f003a600),Oil Filter (F003A600),,Filters,filters,EA,,2026-07-12 10:48:42
cam shaft oil seal,Cam Shaft oil seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:42
t belt adjuster,T belt Adjuster,,Belts,belts,EA,,2026-07-12 10:48:42
